time,lowBid,closeBid,openAsk,closeAsk,complete,openBid,highAsk,lowAsk,highBid,volume
2016-03-25T15:43:50.000000Z,0.78969,0.78969,0.79026,0.79021,True,0.78985,0.79026,0.79021,0.78985,4
2016-03-25T15:43:55.000000Z,0.78966,0.78966,0.79014,0.79011,True,0.7897,0.79014,0.79011,0.7897,2
2016-03-25T15:44:00.000000Z,0.78955,0.78961,0.79011,0.79008,True,0.78959,0.79011,0.79007,0.78961,3
2016-03-25T15:44:55.000000Z,0.78951,0.78951,0.79006,0.79003,True,0.78956,0.79006,0.79003,0.78956,2
2016-03-25T15:45:00.000000Z,0.7895,0.7895,0.78997,0.78997,True,0.7895,0.78997,0.78997,0.7895,1
2016-03-25T15:45:05.000000Z,0.78953,0.78953,0.79002,0.79002,True,0.78953,0.79002,0.79002,0.78953,1
2016-03-25T15:45:25.000000Z,0.78958,0.78962,0.79005,0.79008,True,0.78958,0.79008,0.79005,0.78962,2
2016-03-25T15:45:35.000000Z,0.7896,0.7896,0.79004,0.79004,True,0.7896,0.79004,0.79004,0.7896,1
2016-03-25T15:46:20.000000Z,0.78963,0.78963,0.79007,0.79007,True,0.78963,0.79007,0.79007,0.78963,1
2016-03-25T15:47:05.000000Z,0.78966,0.78966,0.7901,0.7901,True,0.78966,0.7901,0.7901,0.78966,1
2016-03-25T15:47:10.000000Z,0.7897,0.7897,0.79012,0.79012,True,0.7897,0.79012,0.79012,0.7897,1
2016-03-25T15:48:40.000000Z,0.78974,0.78976,0.79015,0.79019,True,0.78974,0.79019,0.79015,0.78976,2
2016-03-25T15:48:55.000000Z,0.78979,0.78982,0.79022,0.79027,True,0.78979,0.79027,0.79022,0.78982,2
2016-03-25T15:49:00.000000Z,0.78979,0.78979,0.7903,0.79022,True,0.78986,0.7903,0.79022,0.78986,3
2016-03-25T15:49:45.000000Z,0.78971,0.78971,0.79016,0.79015,True,0.78977,0.79016,0.79015,0.78977,2
2016-03-25T15:49:50.000000Z,0.78967,0.78967,0.79012,0.79012,True,0.78967,0.79012,0.79012,0.78967,1
2016-03-25T15:50:00.000000Z,0.78961,0.78961,0.79008,0.79004,True,0.78964,0.79008,0.79004,0.78964,2
2016-03-25T15:50:05.000000Z,0.78956,0.78956,0.79001,0.79001,True,0.78956,0.79001,0.79001,0.78956,1
2016-03-25T15:50:10.000000Z,0.7896,0.7896,0.79005,0.79005,True,0.7896,0.79005,0.79005,0.7896,1
2016-03-25T15:50:55.000000Z,0.78963,0.78963,0.79009,0.79009,True,0.78963,0.79009,0.79009,0.78963,1
2016-03-25T15:51:05.000000Z,0.78967,0.78973,0.79011,0.79015,True,0.78967,0.79022,0.79011,0.78978,6
2016-03-25T15:51:15.000000Z,0.78969,0.78969,0.79012,0.79012,True,0.78969,0.79012,0.79012,0.78969,1
2016-03-25T15:51:25.000000Z,0.78961,0.78962,0.79009,0.79011,True,0.78964,0.79011,0.79005,0.78964,3
2016-03-25T15:51:45.000000Z,0.78963,0.78963,0.79004,0.79004,True,0.78963,0.79004,0.79004,0.78963,1
2016-03-25T15:51:50.000000Z,0.78955,0.78958,0.79002,0.79004,True,0.78959,0.79004,0.78999,0.78959,3
2016-03-25T15:52:10.000000Z,0.78959,0.78959,0.79012,0.79012,True,0.78959,0.79012,0.79012,0.78959,1
2016-03-25T15:52:15.000000Z,0.78963,0.78963,0.79015,0.79015,True,0.78963,0.79015,0.79015,0.78963,1
2016-03-25T15:52:40.000000Z,0.78969,0.78969,0.79016,0.79016,True,0.78969,0.79016,0.79016,0.78969,1
2016-03-25T15:52:45.000000Z,0.78973,0.78984,0.79019,0.79027,True,0.78973,0.79027,0.79019,0.78984,4
2016-03-25T15:52:50.000000Z,0.78987,0.78987,0.79029,0.79031,True,0.78988,0.79033,0.79029,0.78991,3
2016-03-25T15:55:45.000000Z,0.78985,0.78985,0.79027,0.79027,True,0.78985,0.79027,0.79027,0.78985,1
2016-03-25T15:57:45.000000Z,0.78983,0.78983,0.79023,0.79023,True,0.78983,0.79023,0.79023,0.78983,1
2016-03-25T15:59:25.000000Z,0.78985,0.78993,0.79027,0.79031,True,0.78985,0.79031,0.79027,0.78993,3
2016-03-25T15:59:35.000000Z,0.78994,0.78994,0.79036,0.79036,True,0.78994,0.79036,0.79036,0.78994,1
2016-03-25T16:00:15.000000Z,0.78992,0.78992,0.79032,0.79032,True,0.78992,0.79032,0.79032,0.78992,1
2016-03-25T16:01:15.000000Z,0.78987,0.78987,0.79031,0.79031,True,0.78987,0.79031,0.79031,0.78987,1
2016-03-25T16:04:45.000000Z,0.78984,0.78984,0.79028,0.79028,True,0.78984,0.79028,0.79028,0.78984,1
